업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,데이터기준일자
C,도매/유통/무역,C16,가전제품도매,C16A01,가전제품도매,2015-12-17
C,도매/유통/무역,C16,가전제품도매,C16A02,조명기구도매,2015-12-17
C,도매/유통/무역,C16,가전제품도매,C16A03,전기용품도매,2015-12-17
C,도매/유통/무역,C16,가전제품도매,C16A99,가정용전기기기도매-기타,2015-12-17
C,도매/유통/무역,C17,주방용품도매,C17A00,주방가구/기기도매-종합,2015-12-17
C,도매/유통/무역,C17,주방용품도매,C17A01,주방가구도매,2015-12-17
C,도매/유통/무역,C17,주방용품도매,C17A02,주방기구도매,2015-12-17
C,도매/유통/무역,C17,주방용품도매,C17A03,조리가열기기도매,2015-12-17
C,도매/유통/무역,C17,주방용품도매,C17A04,그릇도매,2015-12-17
C,도매/유통/무역,C17,주방용품도매,C17A99,주방가구/기기도매-기타,2015-12-17
C,도매/유통/무역,C18,장식재도매,C18A00,벽지/양탄자/마루덮개도매-종합,2015-12-17
C,도매/유통/무역,C18,장식재도매,C18A01,장판지도매,2015-12-17
C,도매/유통/무역,C18,장식재도매,C18A02,리놀륨도매,2015-12-17
C,도매/유통/무역,C18,장식재도매,C18A03,화문석도매,2015-12-17
C,도매/유통/무역,C18,장식재도매,C18A04,벽지도매,2015-12-17
C,도매/유통/무역,C18,장식재도매,C18A05,양탄자도매,2015-12-17
C,도매/유통/무역,C18,장식재도매,C18A99,벽지/양탄자/마루덮개도매-기타,2015-12-17
C,도매/유통/무역,C19,요업/목제품도매,C19A00,요업제품/목제품도매-종합,2015-12-17
C,도매/유통/무역,C19,요업/목제품도매,C19A01,나전칠기도매,2015-12-17
C,도매/유통/무역,C19,요업/목제품도매,C19A02,유리제품도매,2015-12-17
C,도매/유통/무역,C19,요업/목제품도매,C19A03,도자기제품도매,2015-12-17
C,도매/유통/무역,C19,요업/목제품도매,C19A04,등세공품도매,2015-12-17
C,도매/유통/무역,C19,요업/목제품도매,C19A05,장식용품도매,2015-12-17
C,도매/유통/무역,C19,요업/목제품도매,C19A99,요업제품/목제품도매-기타,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20A01,미싱도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20A02,유모차도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20A03,가정용플라스틱제품도매,2015-12-17
C,도매/유통/무역,C21,의약/의료품도매,C21A00,의약품도매-종합,2015-12-17
C,도매/유통/무역,C21,의약/의료품도매,C21A01,의약품도매,2015-12-17
C,도매/유통/무역,C21,의약/의료품도매,C21A02,한약건재도매,2015-12-17
C,도매/유통/무역,C21,의약/의료품도매,C21A99,의약품도매-기타,2015-12-17
C,도매/유통/무역,C21,의약/의료품도매,C21B00,의료용품도매-종합,2015-12-17
C,도매/유통/무역,C21,의약/의료품도매,C21B01,의수/의족도매,2015-12-17
C,도매/유통/무역,C21,의약/의료품도매,C21B02,보청기도매,2015-12-17
C,도매/유통/무역,C21,의약/의료품도매,C21B03,한의용품도매,2015-12-17
C,도매/유통/무역,C21,의약/의료품도매,C21B99,의료용품도매-기타,2015-12-17
C,도매/유통/무역,C22,화장품/비누/세정제도매,C22A00,화장품/비누/세정제도매-종합,2015-12-17
C,도매/유통/무역,C22,화장품/비누/세정제도매,C22A01,화장품도매,2015-12-17
C,도매/유통/무역,C22,화장품/비누/세정제도매,C22A02,비누도매,2015-12-17
C,도매/유통/무역,C22,화장품/비누/세정제도매,C22A03,치약샴푸도매,2015-12-17
C,도매/유통/무역,C22,화장품/비누/세정제도매,C22A04,세제도매,2015-12-17
C,도매/유통/무역,C22,화장품/비누/세정제도매,C22A99,화장품/비누/세정제도매-기타,2015-12-17
C,도매/유통/무역,C23,종이류도매,C23A00,종이/종이제품도매-종합,2015-12-17
C,도매/유통/무역,C23,종이류도매,C23A01,종이도매,2015-12-17
C,도매/유통/무역,C23,종이류도매,C23A02,골판지도매,2015-12-17
C,도매/유통/무역,C23,종이류도매,C23A03,판지도매,2015-12-17
C,도매/유통/무역,C23,종이류도매,C23A04,화장지도매,2015-12-17
C,도매/유통/무역,C23,종이류도매,C23A99,종이/종이제품도매-기타,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24A00,서적/기타기록물도매-종합,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24A01,서적도매,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24A02,잡지도매,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24A03,공테이프/디스크도매,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24A04,음반도매,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24A05,비디오테이프도매,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24A99,서적/기타기록물도매-기타,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24B00,문구용품도매-종합,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24B01,회화용품도매,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24B02,문구용품도매,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24B03,학습교구도매,2015-12-17
C,도매/유통/무역,C24,서적/음반/문구도매,C24B99,문구용품도매-기타,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A00,사진/광학/정밀기기도매-종합,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A01,사진용품도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A02,광학용품도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A03,안경틀도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A04,렌즈도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A05,현미경도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A06,사진필름도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A07,망원경도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A08,카메라도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A09,광학기구도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A10,저울도매,2015-12-17
C,도매/유통/무역,C25,사진/광학/정밀기기도매,C25A99,사진/광학/정밀기기도매-기타,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26A00,장난감/오락용품도매-종합,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26A01,인형도매,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26A02,장난감도매,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26A03,오락용기기도매,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26A04,전자오락게임기도매,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26A05,당구장비도매,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26A06,바둑용품도매,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26A07,오락게임용품도매,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26A99,장난감/오락용품도매-기타,2015-12-17
C,도매/유통/무역,C27,시계/귀금속도매,C27A00,시계/귀금속도매-종합,2015-12-17
C,도매/유통/무역,C27,시계/귀금속도매,C27A01,귀금속도매,2015-12-17
C,도매/유통/무역,C27,시계/귀금속도매,C27A02,시계도매,2015-12-17
C,도매/유통/무역,C27,시계/귀금속도매,C27A03,시계부품도매,2015-12-17
C,도매/유통/무역,C27,시계/귀금속도매,C27A99,시계/귀금속도매-기타,2015-12-17
C,도매/유통/무역,C28,운동용품도매,C28A00,운동/경기용품도매-종합,2015-12-17
C,도매/유통/무역,C28,운동용품도매,C28A01,운동장비도매,2015-12-17
C,도매/유통/무역,C28,운동용품도매,C28A02,경기용품도매,2015-12-17
C,도매/유통/무역,C28,운동용품도매,C28A03,낚시도구도매,2015-12-17
C,도매/유통/무역,C28,운동용품도매,C28A04,등산장비도매,2015-12-17
C,도매/유통/무역,C28,운동용품도매,C28A05,사냥용품도매,2015-12-17
C,도매/유통/무역,C28,운동용품도매,C28A06,자전거/자전거부품도매,2015-12-17
C,도매/유통/무역,C28,운동용품도매,C28A07,잠수장비도매,2015-12-17
C,도매/유통/무역,C28,운동용품도매,C28A99,운동/경기용품도매-기타,2015-12-17
C,도매/유통/무역,C26,취미/오락용품도매,C26B01,악기도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20B01,청소용품도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20B02,광택제/접착제도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20B03,우산/양산도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20B04,비닐제품도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20B05,가방도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20B06,위생소독재료도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20B07,청소기구도매,2015-12-17
C,도매/유통/무역,C20,기타생활용품도매,C20B08,칠보도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29A00,고체연료/관련제품도매-종합,2015-12-17
C,도매/유통/무역,C29,연료도매,C29A01,숯도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29A02,석탄도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29A03,코크스도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29A04,갈탄도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29A05,토탄도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29A06,착화탄도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29A99,고체연료/관련제품도매-기타,2015-12-17
C,도매/유통/무역,C29,연료도매,C29B00,액체연료/관련제품도매-종합,2015-12-17
C,도매/유통/무역,C29,연료도매,C29B01,액체연료도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29B02,원유도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29B03,윤활유/그리스도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29B04,석유정제제품도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29B99,액체연료/관련제품도매-기타,2015-12-17
C,도매/유통/무역,C29,연료도매,C29C00,기체연료/관련제품도매-종합,2015-12-17
C,도매/유통/무역,C29,연료도매,C29C01,기체연료도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29C02,LPG도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29C03,공업용가스도매,2015-12-17
C,도매/유통/무역,C29,연료도매,C29C99,기체연료/관련제품도매-기타,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30A00,철근도매-종합,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30A01,철근도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30A99,철근도매-기타,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30B00,금속관도매-종합,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30B01,금속관도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30B02,철강관도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30B03,비철금속관도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30B04,동파이프판매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30B99,금속관도매-기타,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30C00,금속판재도매-종합,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30C01,함석도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30C02,스텐레스판도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30C03,철강판재도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30C04,금속판재도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30C99,금속판재도매-기타,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30D00,금속선도매-종합,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30D01,금속선도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30D02,철망도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30D03,철선제품도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30D04,금속케이블도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30D99,금속선도매-기타,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30E00,금속광물도매,2015-12-17
C,도매/유통/무역,C30,철근/금속재도매,C30F01,바늘도매,2015-12-17
C,도매/유통/무역,C31,목재도매,C31A00,목재도매-종합,2015-12-17
C,도매/유통/무역,C31,목재도매,C31A01,원목도매,2015-12-17
C,도매/유통/무역,C31,목재도매,C31A02,가공목재도매,2015-12-17
C,도매/유통/무역,C31,목재도매,C31A03,재생목재도매,2015-12-17
C,도매/유통/무역,C31,목재도매,C31A99,목재도매-기타,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32A00,석회/시멘트도매-종합,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32A01,석회도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32A02,프라스터도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32A03,시멘트도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32A04,모르타르도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32A99,석회/시멘트도매-기타,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32B01,골재도매,2015-12-17
C,도매/유통/무역,C33,유리도매,C33A00,유리도매-종합,2015-12-17
C,도매/유통/무역,C33,유리도매,C33A01,유리섬유도매,2015-12-17
C,도매/유통/무역,C33,유리도매,C33A02,유리도매,2015-12-17
C,도매/유통/무역,C33,유리도매,C33A03,위생용도자기도매,2015-12-17
C,도매/유통/무역,C33,유리도매,C33A99,유리도매-기타,2015-12-17
C,도매/유통/무역,C34,도료도매,C34A00,도료도매-종합,2015-12-17
C,도매/유통/무역,C34,도료도매,C34A01,래커도매,2015-12-17
C,도매/유통/무역,C34,도료도매,C34A02,페인트도매,2015-12-17
C,도매/유통/무역,C34,도료도매,C34A03,요업도료도매,2015-12-17
C,도매/유통/무역,C34,도료도매,C34A99,도료도매-기타,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32C00,철물/수공구/난방장치도매-종합,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32C01,철물도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32C02,보일러도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32C03,수공구도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32C04,난방장치도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32C05,열쇠도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32C99,철물/수공구/난방장치도매-기타,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32D00,조립식건축물/구조재도매-종합,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32D01,조립식건물세트도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32D02,조립구조재도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32D03,조립식벽돌도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32D99,조립식건축물/구조재도매-기타,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32E00,기와/벽돌/블록도매-종합,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32E01,기와도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32E02,블록도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32E03,벽돌도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32E04,콘크리트제품도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32E99,기와/벽돌/블록도매-기타,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F01,단열재도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F02,루핑지도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F03,타일도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F04,위생도자제품도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F05,소방설비도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F06,플라스틱관도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F07,목욕탕/사우나기자재도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F08,방음자재도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F09,배관자재도매,2015-12-17
C,도매/유통/무역,C32,건축관련자재도매,C32F10,톱도매,2015-12-17
